,fridge
2013-07-01 06:04:06+01:00,0.4472046
2013-07-01 06:04:12+01:00,0.76569366
2013-07-01 06:04:18+01:00,0.48454285
2013-07-01 06:04:24+01:00,0.6303749
2013-07-01 06:04:30+01:00,0.8539505
2013-07-01 06:04:36+01:00,1.5426979
2013-07-01 06:04:42+01:00,0.0
2013-07-01 06:04:48+01:00,1.9031868
2013-07-01 06:04:54+01:00,3.5072365
2013-07-01 06:05:00+01:00,1.7430649
2013-07-01 06:05:06+01:00,0.0
2013-07-01 06:05:12+01:00,9.931265
2013-07-01 06:05:18+01:00,0.66487885
2013-07-01 06:05:24+01:00,0.0
2013-07-01 06:05:30+01:00,276.61444
2013-07-01 06:05:36+01:00,121.649666
2013-07-01 06:05:42+01:00,107.31126
2013-07-01 06:05:48+01:00,117.789635
2013-07-01 06:05:54+01:00,123.86117
2013-07-01 06:06:00+01:00,114.55974
2013-07-01 06:06:06+01:00,116.10459
2013-07-01 06:06:12+01:00,116.56956
2013-07-01 06:06:18+01:00,111.85457
2013-07-01 06:06:24+01:00,112.05709
2013-07-01 06:06:30+01:00,109.10714
2013-07-01 06:06:36+01:00,104.85779
2013-07-01 06:06:42+01:00,104.03982
2013-07-01 06:06:48+01:00,103.78295
2013-07-01 06:06:54+01:00,100.58026
2013-07-01 06:07:00+01:00,99.88579
2013-07-01 06:07:06+01:00,100.078445
2013-07-01 06:07:12+01:00,101.32092
2013-07-01 06:07:18+01:00,99.06119
2013-07-01 06:07:24+01:00,99.572205
2013-07-01 06:07:30+01:00,98.70026
2013-07-01 06:07:36+01:00,100.85425
2013-07-01 06:07:42+01:00,98.86403
2013-07-01 06:07:48+01:00,99.10914
2013-07-01 06:07:54+01:00,99.04938
2013-07-01 06:08:00+01:00,100.024414
2013-07-01 06:08:06+01:00,98.40575
2013-07-01 06:08:12+01:00,98.92624
2013-07-01 06:08:18+01:00,97.84924
2013-07-01 06:08:24+01:00,100.083755
2013-07-01 06:08:30+01:00,98.36982
2013-07-01 06:08:36+01:00,99.14298
2013-07-01 06:08:42+01:00,98.63792
2013-07-01 06:08:48+01:00,98.936035
2013-07-01 06:08:54+01:00,98.39119
2013-07-01 06:09:00+01:00,99.184395
2013-07-01 06:09:06+01:00,97.991135
2013-07-01 06:09:12+01:00,99.14867
2013-07-01 06:09:18+01:00,98.59353
2013-07-01 06:09:24+01:00,98.98433
2013-07-01 06:09:30+01:00,97.387405
2013-07-01 06:09:36+01:00,98.293205
2013-07-01 06:09:42+01:00,97.1976
2013-07-01 06:09:48+01:00,98.95616
2013-07-01 06:09:54+01:00,97.70189
2013-07-01 06:10:00+01:00,98.647095
2013-07-01 06:10:06+01:00,97.226685
2013-07-01 06:10:12+01:00,99.02951
2013-07-01 06:10:18+01:00,98.07181
2013-07-01 06:10:24+01:00,98.158035
2013-07-01 06:10:30+01:00,98.45068
2013-07-01 06:10:36+01:00,98.83299
2013-07-01 06:10:42+01:00,97.7982
2013-07-01 06:10:48+01:00,98.40646
2013-07-01 06:10:54+01:00,96.05748
2013-07-01 06:11:00+01:00,98.330246
2013-07-01 06:11:06+01:00,96.6229
2013-07-01 06:11:12+01:00,97.4693
2013-07-01 06:11:18+01:00,95.74014
2013-07-01 06:11:24+01:00,97.18942
2013-07-01 06:11:30+01:00,94.14382
2013-07-01 06:11:36+01:00,95.50954
2013-07-01 06:11:42+01:00,92.582565
2013-07-01 06:11:48+01:00,94.3456
2013-07-01 06:11:54+01:00,90.99844
2013-07-01 06:12:00+01:00,93.37642
2013-07-01 06:12:06+01:00,86.76449
2013-07-01 06:12:12+01:00,87.480034
2013-07-01 06:12:18+01:00,91.88541
2013-07-01 06:12:24+01:00,83.753815
2013-07-01 06:12:30+01:00,83.312225
2013-07-01 06:12:36+01:00,2.6165657
2013-07-01 06:12:42+01:00,15.858866
2013-07-01 06:12:48+01:00,19.216755
2013-07-01 06:12:54+01:00,10.26564
2013-07-01 06:13:00+01:00,8.391264
2013-07-01 06:13:06+01:00,5.7217216
2013-07-01 06:13:12+01:00,5.7504654
2013-07-01 06:13:18+01:00,4.693302
2013-07-01 06:13:24+01:00,4.1209145
2013-07-01 06:13:30+01:00,3.1129265
2013-07-01 06:13:36+01:00,3.3539085
2013-07-01 06:13:42+01:00,2.7673264
2013-07-01 06:13:48+01:00,3.205021
2013-07-01 06:13:54+01:00,2.0619354
2013-07-01 06:14:00+01:00,2.3465347
2013-07-01 06:14:06+01:00,1.7295189
2013-07-01 06:14:12+01:00,2.411789
2013-07-01 06:14:18+01:00,1.9449806
2013-07-01 06:14:24+01:00,1.9512444
2013-07-01 06:14:30+01:00,1.429512
2013-07-01 06:14:36+01:00,1.8819122
2013-07-01 06:14:42+01:00,1.4927979
2013-07-01 06:14:48+01:00,1.8452415
2013-07-01 06:14:54+01:00,1.5816154
2013-07-01 06:15:00+01:00,1.4689445
2013-07-01 06:15:06+01:00,1.3312111
2013-07-01 06:15:12+01:00,1.6218338
2013-07-01 06:15:18+01:00,1.1277351
2013-07-01 06:15:24+01:00,1.7999687
2013-07-01 06:15:30+01:00,0.8482208
2013-07-01 06:15:36+01:00,1.5928268
2013-07-01 06:15:42+01:00,0.79693604
2013-07-01 06:15:48+01:00,1.612812
2013-07-01 06:15:54+01:00,1.2118301
2013-07-01 06:16:00+01:00,1.2790756
2013-07-01 06:16:06+01:00,1.1871376
2013-07-01 06:16:12+01:00,1.2272835
2013-07-01 06:16:18+01:00,1.206295
2013-07-01 06:16:24+01:00,1.8253555
2013-07-01 06:16:30+01:00,0.7973442
2013-07-01 06:16:36+01:00,1.1448097
2013-07-01 06:16:42+01:00,0.7884445
2013-07-01 06:16:48+01:00,1.1708794
2013-07-01 06:16:54+01:00,0.96572876
2013-07-01 06:17:00+01:00,1.757267
2013-07-01 06:17:06+01:00,0.84498215
2013-07-01 06:17:12+01:00,1.305542
2013-07-01 06:17:18+01:00,0.95711136
2013-07-01 06:17:24+01:00,1.5164642
2013-07-01 06:17:30+01:00,1.0708923
2013-07-01 06:17:36+01:00,1.0874443
2013-07-01 06:17:42+01:00,0.71076584
2013-07-01 06:17:48+01:00,1.3282547
2013-07-01 06:17:54+01:00,0.9298668
2013-07-01 06:18:00+01:00,1.1241226
2013-07-01 06:18:06+01:00,0.84358215
2013-07-01 06:18:12+01:00,1.4238548
2013-07-01 06:18:18+01:00,0.7495003
2013-07-01 06:18:24+01:00,1.3068619
2013-07-01 06:18:30+01:00,0.8779335
2013-07-01 06:18:36+01:00,1.2549629
2013-07-01 06:18:42+01:00,0.69732666
2013-07-01 06:18:48+01:00,1.3402977
2013-07-01 06:18:54+01:00,0.5471382
2013-07-01 06:19:00+01:00,1.2940788
2013-07-01 06:19:06+01:00,0.6984215
2013-07-01 06:19:12+01:00,0.8985367
2013-07-01 06:19:18+01:00,0.5642166
2013-07-01 06:19:24+01:00,1.2994957
2013-07-01 06:19:30+01:00,0.6902809
2013-07-01 06:19:36+01:00,1.3116608
2013-07-01 06:19:42+01:00,0.4320755
2013-07-01 06:19:48+01:00,1.0422173
2013-07-01 06:19:54+01:00,0.54002
2013-07-01 06:20:00+01:00,0.9148102
2013-07-01 06:20:06+01:00,0.7496567
2013-07-01 06:20:12+01:00,0.8078995
2013-07-01 06:20:18+01:00,0.13587952
2013-07-01 06:20:24+01:00,0.94272614
2013-07-01 06:20:30+01:00,0.36707306
2013-07-01 06:20:36+01:00,0.88845444
2013-07-01 06:20:42+01:00,0.5143776
2013-07-01 06:20:48+01:00,0.85772324
2013-07-01 06:20:54+01:00,0.437706
2013-07-01 06:21:00+01:00,0.9766922
2013-07-01 06:21:06+01:00,0.22796631
2013-07-01 06:21:12+01:00,1.2965622
2013-07-01 06:21:18+01:00,0.13138199
2013-07-01 06:21:24+01:00,0.7509117
2013-07-01 06:21:30+01:00,0.13220596
2013-07-01 06:21:36+01:00,0.7232361
2013-07-01 06:21:42+01:00,0.0
2013-07-01 06:21:48+01:00,0.596653
2013-07-01 06:21:54+01:00,0.22317123
2013-07-01 06:22:00+01:00,0.98586273
2013-07-01 06:22:06+01:00,0.4935913
2013-07-01 06:22:12+01:00,0.7670479
2013-07-01 06:22:18+01:00,0.024253845
2013-07-01 06:22:24+01:00,0.7578049
2013-07-01 06:22:30+01:00,0.14733124
2013-07-01 06:22:36+01:00,0.7969513
2013-07-01 06:22:42+01:00,0.5565758
2013-07-01 06:22:48+01:00,0.6747856
2013-07-01 06:22:54+01:00,0.5792999
2013-07-01 06:23:00+01:00,0.68135834
2013-07-01 06:23:06+01:00,0.0
2013-07-01 06:23:12+01:00,0.66557693
2013-07-01 06:23:18+01:00,0.6638565
2013-07-01 06:23:24+01:00,0.0
2013-07-01 06:23:30+01:00,0.0
2013-07-01 06:23:36+01:00,0.47092056
2013-07-01 06:23:42+01:00,0.0
2013-07-01 06:23:48+01:00,0.0
2013-07-01 06:23:54+01:00,1.5757904
2013-07-01 06:24:00+01:00,96.74144
2013-07-01 06:24:06+01:00,97.09122
2013-07-01 06:24:12+01:00,94.29399
2013-07-01 06:24:18+01:00,93.86604
2013-07-01 06:24:24+01:00,95.08801
2013-07-01 06:24:30+01:00,93.98964
2013-07-01 06:24:36+01:00,93.71103
2013-07-01 06:24:42+01:00,92.55873
2013-07-01 06:24:48+01:00,93.10488
2013-07-01 06:24:54+01:00,92.360916
2013-07-01 06:25:00+01:00,92.58745
2013-07-01 06:25:06+01:00,94.00687
2013-07-01 06:25:12+01:00,92.87576
2013-07-01 06:25:18+01:00,92.85695
2013-07-01 06:25:24+01:00,92.60986
2013-07-01 06:25:30+01:00,91.78184
2013-07-01 06:25:36+01:00,92.11424
2013-07-01 06:25:42+01:00,92.26318
2013-07-01 06:25:48+01:00,92.42613
2013-07-01 06:25:54+01:00,91.014435
2013-07-01 06:26:00+01:00,92.07568
2013-07-01 06:26:06+01:00,91.77135
2013-07-01 06:26:12+01:00,92.01854
2013-07-01 06:26:18+01:00,90.79389
2013-07-01 06:26:24+01:00,91.58905
2013-07-01 06:26:30+01:00,91.365425
2013-07-01 06:26:36+01:00,91.26007
2013-07-01 06:26:42+01:00,90.089066
2013-07-01 06:26:48+01:00,91.05118
2013-07-01 06:26:54+01:00,89.5686
2013-07-01 06:27:00+01:00,91.45543
2013-07-01 06:27:06+01:00,90.68681
2013-07-01 06:27:12+01:00,91.11131
2013-07-01 06:27:18+01:00,89.73584
2013-07-01 06:27:24+01:00,90.635735
2013-07-01 06:27:30+01:00,89.75174
2013-07-01 06:27:36+01:00,90.14604
2013-07-01 06:27:42+01:00,90.155106
2013-07-01 06:27:48+01:00,89.896484
2013-07-01 06:27:54+01:00,90.36099
2013-07-01 06:28:00+01:00,90.329315
2013-07-01 06:28:06+01:00,89.84837
2013-07-01 06:28:12+01:00,90.440865
2013-07-01 06:28:18+01:00,90.44671
2013-07-01 06:28:24+01:00,89.90183
2013-07-01 06:28:30+01:00,89.51988
2013-07-01 06:28:36+01:00,89.752235
2013-07-01 06:28:42+01:00,89.33359
2013-07-01 06:28:48+01:00,90.49383
2013-07-01 06:28:54+01:00,88.64979
2013-07-01 06:29:00+01:00,88.34157
2013-07-01 06:29:06+01:00,88.9982
2013-07-01 06:29:12+01:00,88.22583
2013-07-01 06:29:18+01:00,89.45581
2013-07-01 06:29:24+01:00,90.091576
2013-07-01 06:29:30+01:00,89.438034
2013-07-01 06:29:36+01:00,89.42767
2013-07-01 06:29:42+01:00,89.64577
2013-07-01 06:29:48+01:00,88.70073
2013-07-01 06:29:54+01:00,88.23426
2013-07-01 06:30:00+01:00,89.12639
2013-07-01 06:30:06+01:00,89.62771
2013-07-01 06:30:12+01:00,89.09973
2013-07-01 06:30:18+01:00,89.25096
2013-07-01 06:30:24+01:00,89.41697
2013-07-01 06:30:30+01:00,88.56895
2013-07-01 06:30:36+01:00,89.60464
2013-07-01 06:30:42+01:00,89.165344
2013-07-01 06:30:48+01:00,88.23874
2013-07-01 06:30:54+01:00,87.36254
2013-07-01 06:31:00+01:00,88.24616
2013-07-01 06:31:06+01:00,87.54384
2013-07-01 06:31:12+01:00,87.89699
2013-07-01 06:31:18+01:00,87.96277
2013-07-01 06:31:24+01:00,88.644104
2013-07-01 06:31:30+01:00,87.81022
2013-07-01 06:31:36+01:00,89.3741
2013-07-01 06:31:42+01:00,87.77769
2013-07-01 06:31:48+01:00,88.31804
2013-07-01 06:31:54+01:00,88.36746
2013-07-01 06:32:00+01:00,87.79216
2013-07-01 06:32:06+01:00,88.382645
2013-07-01 06:32:12+01:00,89.31351
2013-07-01 06:32:18+01:00,87.6647
2013-07-01 06:32:24+01:00,88.66748
2013-07-01 06:32:30+01:00,88.904434
2013-07-01 06:32:36+01:00,88.48526
2013-07-01 06:32:42+01:00,89.197105
2013-07-01 06:32:48+01:00,88.29091
2013-07-01 06:32:54+01:00,87.45206
2013-07-01 06:33:00+01:00,88.03058
2013-07-01 06:33:06+01:00,88.36531
2013-07-01 06:33:12+01:00,88.520645
2013-07-01 06:33:18+01:00,87.67183
2013-07-01 06:33:24+01:00,89.1357
2013-07-01 06:33:30+01:00,88.47745
2013-07-01 06:33:36+01:00,89.43942
2013-07-01 06:33:42+01:00,87.47752
2013-07-01 06:33:48+01:00,89.2361
2013-07-01 06:33:54+01:00,87.04819
2013-07-01 06:34:00+01:00,87.53159
2013-07-01 06:34:06+01:00,87.48507
2013-07-01 06:34:12+01:00,86.49957
2013-07-01 06:34:18+01:00,87.68184
2013-07-01 06:34:24+01:00,87.20416
2013-07-01 06:34:30+01:00,87.774345
2013-07-01 06:34:36+01:00,87.47565
2013-07-01 06:34:42+01:00,87.35226
2013-07-01 06:34:48+01:00,88.27698
2013-07-01 06:34:54+01:00,87.35753
2013-07-01 06:35:00+01:00,87.091995
2013-07-01 06:35:06+01:00,87.08539
2013-07-01 06:35:12+01:00,88.03666
2013-07-01 06:35:18+01:00,86.85692
2013-07-01 06:35:24+01:00,86.50192
2013-07-01 06:35:30+01:00,86.86004
2013-07-01 06:35:36+01:00,86.707985
2013-07-01 06:35:42+01:00,86.04338
2013-07-01 06:35:48+01:00,87.02738
2013-07-01 06:35:54+01:00,86.89847
2013-07-01 06:36:00+01:00,87.33212
2013-07-01 06:36:06+01:00,85.85631
2013-07-01 06:36:12+01:00,87.168915
2013-07-01 06:36:18+01:00,87.14075
2013-07-01 06:36:24+01:00,86.91057
2013-07-01 06:36:30+01:00,85.697876
2013-07-01 06:36:36+01:00,86.99026
2013-07-01 06:36:42+01:00,86.87738
2013-07-01 06:36:48+01:00,86.99271
2013-07-01 06:36:54+01:00,86.51622
2013-07-01 06:37:00+01:00,86.68787
2013-07-01 06:37:06+01:00,85.95347
2013-07-01 06:37:12+01:00,86.902084
2013-07-01 06:37:18+01:00,87.40371
2013-07-01 06:37:24+01:00,86.604645
2013-07-01 06:37:30+01:00,87.403015
2013-07-01 06:37:36+01:00,87.41008
2013-07-01 06:37:42+01:00,86.43854
2013-07-01 06:37:48+01:00,86.672005
2013-07-01 06:37:54+01:00,86.439606
2013-07-01 06:38:00+01:00,87.33715
2013-07-01 06:38:06+01:00,85.852905
2013-07-01 06:38:12+01:00,86.76622
2013-07-01 06:38:18+01:00,86.768585
2013-07-01 06:38:24+01:00,86.85625
2013-07-01 06:38:30+01:00,87.46069
2013-07-01 06:38:36+01:00,87.54765
2013-07-01 06:38:42+01:00,87.10615
2013-07-01 06:38:48+01:00,88.11084
2013-07-01 06:38:54+01:00,87.58885
2013-07-01 06:39:00+01:00,86.86568
2013-07-01 06:39:06+01:00,89.093605
2013-07-01 06:39:12+01:00,87.94278
2013-07-01 06:39:18+01:00,88.537476
2013-07-01 06:39:24+01:00,88.071884
2013-07-01 06:39:30+01:00,87.68341
2013-07-01 06:39:36+01:00,88.696335
2013-07-01 06:39:42+01:00,89.323044
2013-07-01 06:39:48+01:00,87.3654
2013-07-01 06:39:54+01:00,87.56583
2013-07-01 06:40:00+01:00,86.802795
2013-07-01 06:40:06+01:00,87.436905
2013-07-01 06:40:12+01:00,87.17844
2013-07-01 06:40:18+01:00,86.827934
2013-07-01 06:40:24+01:00,86.590294
2013-07-01 06:40:30+01:00,85.98369
2013-07-01 06:40:36+01:00,86.84485
2013-07-01 06:40:42+01:00,86.71951
2013-07-01 06:40:48+01:00,86.02282
2013-07-01 06:40:54+01:00,84.99986
2013-07-01 06:41:00+01:00,86.12575
2013-07-01 06:41:06+01:00,85.69422
2013-07-01 06:41:12+01:00,85.36246
2013-07-01 06:41:18+01:00,85.713684
2013-07-01 06:41:24+01:00,85.418594
2013-07-01 06:41:30+01:00,86.17435
2013-07-01 06:41:36+01:00,86.23657
2013-07-01 06:41:42+01:00,85.245605
2013-07-01 06:41:48+01:00,87.18294
2013-07-01 06:41:54+01:00,85.565674
2013-07-01 06:42:00+01:00,85.95976
2013-07-01 06:42:06+01:00,85.12669
2013-07-01 06:42:12+01:00,86.48945
2013-07-01 06:42:18+01:00,85.3324
2013-07-01 06:42:24+01:00,86.29025
2013-07-01 06:42:30+01:00,84.492226
2013-07-01 06:42:36+01:00,84.77234
2013-07-01 06:42:42+01:00,83.987724
2013-07-01 06:42:48+01:00,84.84147
2013-07-01 06:42:54+01:00,83.63086
2013-07-01 06:43:00+01:00,85.38802
2013-07-01 06:43:06+01:00,84.790565
2013-07-01 06:43:12+01:00,84.607864
2013-07-01 06:43:18+01:00,84.87427
2013-07-01 06:43:24+01:00,83.74765
2013-07-01 06:43:30+01:00,84.45952
2013-07-01 06:43:36+01:00,85.15219
2013-07-01 06:43:42+01:00,84.71382
2013-07-01 06:43:48+01:00,84.94707
2013-07-01 06:43:54+01:00,85.05012
2013-07-01 06:44:00+01:00,85.30399
2013-07-01 06:44:06+01:00,84.25904
2013-07-01 06:44:12+01:00,84.96042
2013-07-01 06:44:18+01:00,84.9619
2013-07-01 06:44:24+01:00,85.799835
2013-07-01 06:44:30+01:00,84.66
2013-07-01 06:44:36+01:00,86.3108
2013-07-01 06:44:42+01:00,84.64447
2013-07-01 06:44:48+01:00,85.783936
2013-07-01 06:44:54+01:00,84.516464
2013-07-01 06:45:00+01:00,85.90749
2013-07-01 06:45:06+01:00,85.49031
2013-07-01 06:45:12+01:00,85.548996
2013-07-01 06:45:18+01:00,85.290924
2013-07-01 06:45:24+01:00,85.855316
2013-07-01 06:45:30+01:00,85.391754
2013-07-01 06:45:36+01:00,84.965546
2013-07-01 06:45:42+01:00,84.3693
2013-07-01 06:45:48+01:00,85.69917
2013-07-01 06:45:54+01:00,84.734406
2013-07-01 06:46:00+01:00,84.91165
2013-07-01 06:46:06+01:00,84.08975
2013-07-01 06:46:12+01:00,84.47542
2013-07-01 06:46:18+01:00,84.07872
2013-07-01 06:46:24+01:00,83.95475
2013-07-01 06:46:30+01:00,83.47774
2013-07-01 06:46:36+01:00,84.38003
2013-07-01 06:46:42+01:00,84.13106
2013-07-01 06:46:48+01:00,83.325386
2013-07-01 06:46:54+01:00,83.275154
2013-07-01 06:47:00+01:00,83.40973
2013-07-01 06:47:06+01:00,83.11087
2013-07-01 06:47:12+01:00,83.39391
2013-07-01 06:47:18+01:00,82.4062
2013-07-01 06:47:24+01:00,82.99083
2013-07-01 06:47:30+01:00,82.72306
2013-07-01 06:47:36+01:00,83.334625
2013-07-01 06:47:42+01:00,82.54048
2013-07-01 06:47:48+01:00,81.62512
2013-07-01 06:47:54+01:00,81.17006
2013-07-01 06:48:00+01:00,81.548584
2013-07-01 06:48:06+01:00,81.340836
2013-07-01 06:48:12+01:00,80.782364
2013-07-01 06:48:18+01:00,80.4128
2013-07-01 06:48:24+01:00,81.23827
2013-07-01 06:48:30+01:00,80.434875
2013-07-01 06:48:36+01:00,80.18692
2013-07-01 06:48:42+01:00,79.82319
2013-07-01 06:48:48+01:00,80.92656
2013-07-01 06:48:54+01:00,79.88992
2013-07-01 06:49:00+01:00,78.36347
2013-07-01 06:49:06+01:00,78.54796
2013-07-01 06:49:12+01:00,79.22471
2013-07-01 06:49:18+01:00,78.24838
2013-07-01 06:49:24+01:00,79.16995
2013-07-01 06:49:30+01:00,78.172935
2013-07-01 06:49:36+01:00,78.53429
2013-07-01 06:49:42+01:00,77.27805
2013-07-01 06:49:48+01:00,78.028946
2013-07-01 06:49:54+01:00,77.10234
2013-07-01 06:50:00+01:00,78.48741
2013-07-01 06:50:06+01:00,76.91861
2013-07-01 06:50:12+01:00,77.58005
2013-07-01 06:50:18+01:00,76.244095
2013-07-01 06:50:24+01:00,76.497536
2013-07-01 06:50:30+01:00,75.235596
2013-07-01 06:50:36+01:00,76.64431
2013-07-01 06:50:42+01:00,76.229
2013-07-01 06:50:48+01:00,75.620895
2013-07-01 06:50:54+01:00,75.08865
2013-07-01 06:51:00+01:00,75.43291
2013-07-01 06:51:06+01:00,74.08802
2013-07-01 06:51:12+01:00,74.66653
2013-07-01 06:51:18+01:00,74.48828
2013-07-01 06:51:24+01:00,74.34801
2013-07-01 06:51:30+01:00,73.51547
2013-07-01 06:51:36+01:00,74.03804
2013-07-01 06:51:42+01:00,74.15796
2013-07-01 06:51:48+01:00,74.87685
2013-07-01 06:51:54+01:00,73.47674
2013-07-01 06:52:00+01:00,74.83702
2013-07-01 06:52:06+01:00,72.490395
2013-07-01 06:52:12+01:00,81.68651
2013-07-01 06:52:18+01:00,73.58151
2013-07-01 06:52:24+01:00,64.4129
2013-07-01 06:52:30+01:00,57.899208
2013-07-01 06:52:36+01:00,31.408796
2013-07-01 06:52:42+01:00,16.147892
2013-07-01 06:52:48+01:00,1.4115906
2013-07-01 06:52:54+01:00,5.3711433
2013-07-01 06:53:00+01:00,5.8365173
2013-07-01 06:53:06+01:00,5.0462227
2013-07-01 06:53:12+01:00,2.551876
2013-07-01 06:53:18+01:00,3.0204735
2013-07-01 06:53:24+01:00,3.7135544
2013-07-01 06:53:30+01:00,2.7539406
2013-07-01 06:53:36+01:00,3.3952217
2013-07-01 06:53:42+01:00,3.4629478
2013-07-01 06:53:48+01:00,4.9362907
2013-07-01 06:53:54+01:00,3.6601257
2013-07-01 06:54:00+01:00,4.03421
2013-07-01 06:54:06+01:00,3.2885094
2013-07-01 06:54:12+01:00,4.0482674
2013-07-01 06:54:18+01:00,3.2509384
2013-07-01 06:54:24+01:00,3.5620804
2013-07-01 06:54:30+01:00,3.1870766
2013-07-01 06:54:36+01:00,3.3837395
2013-07-01 06:54:42+01:00,3.185341
2013-07-01 06:54:48+01:00,3.3941154
2013-07-01 06:54:54+01:00,3.1871414
2013-07-01 06:55:00+01:00,3.5385475
2013-07-01 06:55:06+01:00,3.269333
2013-07-01 06:55:12+01:00,3.3320808
2013-07-01 06:55:18+01:00,3.3105392
2013-07-01 06:55:24+01:00,3.450489
2013-07-01 06:55:30+01:00,2.9756203
2013-07-01 06:55:36+01:00,3.3265762
2013-07-01 06:55:42+01:00,2.7928314
2013-07-01 06:55:48+01:00,3.5001945
2013-07-01 06:55:54+01:00,2.8468437
2013-07-01 06:56:00+01:00,3.349739
2013-07-01 06:56:06+01:00,3.0087585
2013-07-01 06:56:12+01:00,3.320877
2013-07-01 06:56:18+01:00,2.908516
2013-07-01 06:56:24+01:00,3.373703
2013-07-01 06:56:30+01:00,3.229721
2013-07-01 06:56:36+01:00,3.2263489
2013-07-01 06:56:42+01:00,2.7004013
2013-07-01 06:56:48+01:00,3.1435318
2013-07-01 06:56:54+01:00,2.720665
2013-07-01 06:57:00+01:00,3.1957817
2013-07-01 06:57:06+01:00,3.0537148
2013-07-01 06:57:12+01:00,3.2938194
2013-07-01 06:57:18+01:00,2.5935745
2013-07-01 06:57:24+01:00,3.5694542
2013-07-01 06:57:30+01:00,2.8929558
2013-07-01 06:57:36+01:00,3.1402283
2013-07-01 06:57:42+01:00,3.03154
2013-07-01 06:57:48+01:00,3.3576775
2013-07-01 06:57:54+01:00,3.5356598
2013-07-01 06:58:00+01:00,3.3008308
2013-07-01 06:58:06+01:00,3.0281334
2013-07-01 06:58:12+01:00,4.1736946
2013-07-01 06:58:18+01:00,2.9835167
2013-07-01 06:58:24+01:00,3.672329
2013-07-01 06:58:30+01:00,3.1209602
2013-07-01 06:58:36+01:00,3.8005333
2013-07-01 06:58:42+01:00,2.9508133
2013-07-01 06:58:48+01:00,3.6707764
2013-07-01 06:58:54+01:00,3.5352783
2013-07-01 06:59:00+01:00,3.7261887
2013-07-01 06:59:06+01:00,3.2028656
2013-07-01 06:59:12+01:00,3.8383064
2013-07-01 06:59:18+01:00,3.2034721
2013-07-01 06:59:24+01:00,3.450245
2013-07-01 06:59:30+01:00,3.2859726
2013-07-01 06:59:36+01:00,4.129772
2013-07-01 06:59:42+01:00,3.509613
2013-07-01 06:59:48+01:00,4.1108856
2013-07-01 06:59:54+01:00,3.3592644
2013-07-01 07:00:00+01:00,3.7525558
2013-07-01 07:00:06+01:00,3.3457298
2013-07-01 07:00:12+01:00,3.6337624
2013-07-01 07:00:18+01:00,3.3391342
2013-07-01 07:00:24+01:00,3.5752945
2013-07-01 07:00:30+01:00,3.4634438
2013-07-01 07:00:36+01:00,3.6942406
2013-07-01 07:00:42+01:00,3.598507
2013-07-01 07:00:48+01:00,3.6520195
2013-07-01 07:00:54+01:00,3.3431282
2013-07-01 07:01:00+01:00,3.7042313
2013-07-01 07:01:06+01:00,3.5363464
2013-07-01 07:01:12+01:00,3.7577019
2013-07-01 07:01:18+01:00,3.3196182
2013-07-01 07:01:24+01:00,3.5528183
2013-07-01 07:01:30+01:00,3.7158852
2013-07-01 07:01:36+01:00,3.5800781
2013-07-01 07:01:42+01:00,3.2613907
2013-07-01 07:01:48+01:00,3.8141327
2013-07-01 07:01:54+01:00,3.39859
2013-07-01 07:02:00+01:00,3.3911972
2013-07-01 07:02:06+01:00,3.1782227
2013-07-01 07:02:12+01:00,3.377472
2013-07-01 07:02:18+01:00,3.6668472
2013-07-01 07:02:24+01:00,4.121128
2013-07-01 07:02:30+01:00,3.413208
2013-07-01 07:02:36+01:00,3.2738838
2013-07-01 07:02:42+01:00,4.5432434
2013-07-01 07:02:48+01:00,3.2497025
2013-07-01 07:02:54+01:00,3.1537056
2013-07-01 07:03:00+01:00,3.4502983
2013-07-01 07:03:06+01:00,2.879753
2013-07-01 07:03:12+01:00,3.6363182
2013-07-01 07:03:18+01:00,3.5925293
2013-07-01 07:03:24+01:00,4.387142
2013-07-01 07:03:30+01:00,3.473133
2013-07-01 07:03:36+01:00,4.0036354
2013-07-01 07:03:42+01:00,4.1515503
2013-07-01 07:03:48+01:00,4.223278
2013-07-01 07:03:54+01:00,4.1077003
2013-07-01 07:04:00+01:00,4.1701317
2013-07-01 07:04:06+01:00,3.8816643
2013-07-01 07:04:12+01:00,4.420315
2013-07-01 07:04:18+01:00,3.7964478
2013-07-01 07:04:24+01:00,4.3008194
2013-07-01 07:04:30+01:00,4.0176506
2013-07-01 07:04:36+01:00,4.36998
2013-07-01 07:04:42+01:00,4.1428947
2013-07-01 07:04:48+01:00,4.1417236
2013-07-01 07:04:54+01:00,3.7775307
2013-07-01 07:05:00+01:00,4.166172
2013-07-01 07:05:06+01:00,3.4828262
2013-07-01 07:05:12+01:00,4.1874123
2013-07-01 07:05:18+01:00,4.0006676
2013-07-01 07:05:24+01:00,4.358284
2013-07-01 07:05:30+01:00,4.15868
2013-07-01 07:05:36+01:00,4.471798
2013-07-01 07:05:42+01:00,3.9264107
2013-07-01 07:05:48+01:00,4.3419228
2013-07-01 07:05:54+01:00,3.9521904
2013-07-01 07:06:00+01:00,4.619816
2013-07-01 07:06:06+01:00,5.1902504
2013-07-01 07:06:12+01:00,5.5313644
2013-07-01 07:06:18+01:00,5.728039
2013-07-01 07:06:24+01:00,6.956711
2013-07-01 07:06:30+01:00,5.5206184
2013-07-01 07:06:36+01:00,5.4199257
2013-07-01 07:06:42+01:00,4.482109
